"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3150000","3150000-104-2018-00296","20181108","","01","영업/정상","01","영업","","","","","","10.00","157898","서울특별시 강서구 화곡동 811-10번지 (지상 2층) ","서울특별시 강서구 곰달래로53길 32, 2층 202호 (화곡동)","07740","노브랜드PC방 화곡본점","2018-11-08 17:41:19","I","2018-11-10 02:37:45.0","기타 휴게음식점","187505.36702761     ","447914.242567568    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","10","","",""
"3150000","3150000-104-2018-00297","20181109","","03","폐업","02","폐업","20201230","","","","","4.00","157809","서울특별시 강서구 가양동 1482 가양도시개발공사아파트(가양8단지아파트, 지상 1층) 상가동 101~102호","서울특별시 강서구 허준로 176, 상가동 1층 101~102호 (가양동, 가양도시개발공사아파트(가양8단지아파트))","07533","지에스25 가양8단지점","2020-12-30 16:38:29","U","2021-01-01 02:40:00.0","편의점","187311.265729415    ","451100.619120075    ","편의점","","","","","상수도전용","","","","","","","","","N","4","","",""
"3150000","3150000-104-2018-00298","20181109","","03","폐업","02","폐업","20181113","","","","","2.00","157869","서울특별시 강서구 화곡동 74-5번지 (지상 1층) ","서울특별시 강서구 화곡로43길 34, 1층 (화곡동)","07690","이마트24 강서우장초교점","2018-11-13 17:16:16","U","2018-11-15 02:36:15.0","편의점","186276.254841583    ","449452.738683975    ","편의점","","","","","상수도전용","","","","","","","","","N","2","","",""
"3150000","3150000-104-2018-00299","20181112","","01","영업/정상","01","영업","","","","","0226994557","6.60","157925","서울특별시 강서구 화곡동 1081-39 1층 ","서울특별시 강서구 강서로31길 52, 1층 (화곡동)","07717","씨유 화곡신월초교점","2021-03-12 14:47:32","U","2021-03-14 02:40:00.0","편의점","185680.786227784    ","448576.194577559    ","편의점","","","","","상수도전용","","","","","","","","","N","6.6","","",""
"3150000","3150000-104-2018-00300","20181112","","01","영업/정상","01","영업","","","","","","3.00","157210","서울특별시 강서구 마곡동 739-2번지 우성르보아투 (지상 1층) 121호","서울특별시 강서구 마곡중앙5로 87, 우성르보아투 1층 121호 (마곡동)","07599","세븐일레븐 마곡르보아점","2018-11-12 16:01:11","I","2018-11-14 02:37:06.0","편의점","183837              ","451687              ","편의점","","","","","","","","","","","","","","N","3","","",""
"3150000","3150000-104-2018-00301","20181114","","03","폐업","02","폐업","20210927","","","","0226990977","30.58","157873","서울특별시 강서구 화곡동 1061-9 (지상 1층) ","서울특별시 강서구 화곡로31길 15, 1층 (화곡동)","07700","조이김밥","2021-09-27 13:34:58","U","2021-09-29 02:40:00.0","일반조리판매","185993.581941332    ","449093.907862434    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","30.58","","",""
"3150000","3150000-104-2018-00302","20181116","","01","영업/정상","01","영업","","","","","","4.00","157910","서울특별시 강서구 화곡동 918-21 기룡빌딩 1층 ","서울특별시 강서구 곰달래로 104, 기룡빌딩 1층 (화곡동)","07777","미니스톱 화곡명월점","2021-09-23 14:20:52","U","2021-09-25 02:40:00.0","편의점","186173.681508541    ","447571.649333861    ","편의점","","","","","상수도전용","","","","","","","","","N","4","","",""
"3150000","3150000-104-2018-00303","20181116","","03","폐업","02","폐업","20230110","","","","0226688883","48.84","157210","서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 1층 112호","서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 1층 112호 (마곡동)","07806","천년김밥","2023-01-10 13:55:52","U","2022-11-30 23:02:00.0","일반조리판매","184971.522700042","450643.056387457","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2018-00304","20181119","","01","영업/정상","01","영업","","","","","","24.61","157835","서울특별시 강서구 내발산동 716-38번지 (지상 1층) 103호","서울특별시 강서구 강서로45라길 43, 1층 103호 (내발산동)","07638","마르멜로","2018-11-19 10:04:30","I","2018-11-21 02:37:52.0","떡카페","185276.670371543    ","449724.042232671    ","떡카페","","","","","상수도전용","","","","","","","","","N","24.61","","",""
"3150000","3150000-104-2018-00305","20181119","","03","폐업","02","폐업","20220610","","","","","6.00","157852","서울특별시 강서구 방화동 610-38","서울특별시 강서구 방화대로23길 34, 1층 (방화동)","07616","소장식물전","2022-06-10 13:20:11","U","2021-12-05 23:02:00.0","커피숍","183550.588842212","451355.347925782","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2018-00306","20181120","","03","폐업","02","폐업","20181218","","","","","19.80","157853","서울특별시 강서구 방화동 647-2번지 (지하 1층) ","서울특별시 강서구 초원로 18, 지하 1층 (방화동)","07612","양씨네","2018-12-18 17:51:59","U","2018-12-20 02:40:00.0","일반조리판매","182917.158634905    ","451723.999967564    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","19.8","","",""
"3150000","3150000-104-2018-00307","20181121","","01","영업/정상","01","영업","","","","","","90.84","157010","서울특별시 강서구 화곡동 1167-0번지 (지상 1층) 101~102호","서울특별시 강서구 까치산로 182, 1층 101~102호 (화곡동)","07655","이디야까치산로점","2018-11-28 15:30:52","U","2018-11-30 02:40:00.0","커피숍","187017.52273534     ","450120.96316053     ","커피숍","","","","","상수도전용","","","","","","","","","N","90.84","","",""
"3150000","3150000-104-2018-00308","20181121","","01","영업/정상","01","영업","","","","","","26.42","157210","서울특별시 강서구 마곡동 746-1번지 마곡엠밸리12단지 (지상 1층) 판매2동 101호","서울특별시 강서구 공항대로 140, 판매2동 1층 101호 (마곡동, 마곡엠밸리12단지)","07808","보드멜","2018-11-21 17:41:02","I","2018-11-23 02:37:07.0","커피숍","184285              ","450864              ","커피숍","","","","","상수도전용","","","","","","","","","N","26.42","","",""
"3150000","3150000-104-2018-00309","20181122","","01","영업/정상","01","영업","","","","","0226688760","2.00","157809","서울특별시 강서구 가양동 1482 가양도시개발공사아파트(가양8단지아파트) ","서울특별시 강서구 허준로 176, 1층 105, 106호 (가양동, 가양도시개발공사아파트(가양8단지아파트))","07533","이마트24 뉴가양8단지점","2021-09-01 15:24:52","U","2021-09-03 02:40:00.0","편의점","187311.265729415    ","451100.619120075    ","편의점","","","","","상수도전용","","","","","","","","","N","2","","",""
"3150000","3150000-104-2018-00310","20181123","","03","폐업","02","폐업","20210406","","","","","34.15","157210","서울특별시 강서구 마곡동 795-2 마곡아이파크 (지상 1층) 128호","서울특별시 강서구 마곡중앙8로 90, 마곡아이파크 1층 128호 (마곡동)","07803","마카로네 양과점","2021-04-06 16:10:15","U","2021-04-08 02:40:00.0","커피숍","185565              ","450959              ","커피숍","","","","","상수도전용","","","","","","","","","N","34.15","","",""
"3150000","3150000-104-2018-00311","20181127","","01","영업/정상","01","영업","","","","","0226582377","260.41","157210","서울특별시 강서구 마곡동 760-0번지 마곡나루역보타닉푸르지오시티 (지상 1~2층) 157~240호","서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1~2층 157,158,239,240호 (마곡동)","07788","투썸플레이스 마곡나루역점","2019-07-01 16:30:02","U","2019-07-03 02:40:00.0","커피숍","184650              ","451667              ","커피숍","","","","","상수도전용","","","","","","","","","Y","260.41","","",""
"3150000","3150000-104-2018-00312","20181127","","03","폐업","02","폐업","20221115","","","","","21.45","157884","서울특별시 강서구 화곡동 370-38 1층","서울특별시 강서구 월정로30길 61, 1층 (화곡동)","07765","청운식품","2022-11-15 09:23:15","U","2021-10-31 23:07:00.0","일반조리판매","185720.302845665","448098.620089797","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2018-00313","20181130","","01","영업/정상","01","영업","","","","","0226599773","4.00","157210","서울특별시 강서구 마곡동 776-4번지 엠코지니어스타 B동 107호","서울특별시 강서구 강서로 471, 엠코지니어스타 B동 1층 107호 (마곡동)","07791","씨유 마곡엠코점","2018-12-17 16:36:13","U","2018-12-19 02:40:00.0","편의점","185830              ","451679              ","편의점","","","","","상수도전용","","","","","","","","","N","4","","",""
"3150000","3150000-104-2018-00314","20181203","","03","폐업","02","폐업","20200106","","","","0226991921","54.08","157882","서울특별시 강서구 화곡동 353-82번지 레이나 (지상 1층) 102호","서울특별시 강서구 강서로17다길 16-1, 레이나 1층 102호 (화곡동)","07769","블레스","2020-01-06 13:42:43","U","2020-01-08 02:40:00.0","커피숍","185989.486334755    ","447916.250236634    ","커피숍","","","","","상수도전용","","","","","","","","","N","54.08","","",""
"3150000","3150000-104-2018-00315","20181206","","01","영업/정상","01","영업","","","","","0226583014","4.00","157804","서울특별시 강서구 가양동 448-11번지 가양글로벌퍼스트 104동 107호","서울특별시 강서구 화곡로72길 62, 가양글로벌퍼스트 104층 107호 (가양동)","07534","지에스(GS)25 가양글로벌점","2019-01-02 16:14:15","U","2019-01-04 02:40:00.0","편의점","187454.124266828    ","450913.855208112    ","편의점","","","","","상수도전용","","","","","","","","","N","4","","",""
"3150000","3150000-104-2018-00316","20181206","","03","폐업","02","폐업","20200804","","","","0226639282","49.00","157847","서울특별시 강서구 방화동 282-1 은천빌딩A (지하 1층) ","서울특별시 강서구 양천로 108, 은천빌딩A 지하 1층 (방화동)","07605","아이들세상","2020-08-04 16:11:42","U","2020-08-06 02:40:00.0","키즈카페","183660.02444927     ","452335.433564391    ","키즈카페","","","","","상수도전용","","","","","","","","","N","49","","",""
"3150000","3150000-104-2018-00317","20181206","","01","영업/정상","01","영업","","","","","0236636864","107.37","157210","서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 1층) 107~1호","서울특별시 강서구 마곡동로 62, 마곡사이언스타워 1층 107~108호 (마곡동)","07803","빌리엔젤 마곡점","2022-12-14 09:35:34","U","2021-11-01 23:06:00.0","커피숍","185259.185267583","450932.359772264","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2018-00318","20181206","","01","영업/정상","01","영업","","","","","","3.30","157210","서울특별시 강서구 마곡동 748번지 마곡13단지힐스테이트마스터 (지상 1층) 근린생활시설 1동 101호","서울특별시 강서구 마곡중앙1로 71, 근린생활시설 1동 1층 101호 (마곡동, 마곡13단지힐스테이트마스터)","07809","씨유 마곡13단지점","2018-12-06 15:30:45","I","2018-12-08 02:20:10.0","편의점","183912              ","450740              ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2018-00319","20181210","","03","폐업","02","폐업","20210419","","","","07088345363","41.42","157210","서울특별시 강서구 마곡동 784-4 미르웰플러스오피스텔 112호","서울특별시 강서구 강서로 447, 미르웰플러스오피스텔 1층 112호 (마곡동)","07792","드디어 커피(De, dear coffee)","2021-04-19 09:06:29","U","2021-04-21 02:40:00.0","커피숍","185817              ","451484              ","커피숍","","","","","상수도전용","","","","","","","","","N","41.42","","",""
"3150000","3150000-104-2018-00320","20181210","","01","영업/정상","01","영업","","","","","","10.00","157210","서울특별시 강서구 마곡동 796-7 (지상 4층) ","서울특별시 강서구 마곡중앙6로 69, 4층 (마곡동)","07803","라이즈피씨","2020-09-09 17:30:22","U","2020-09-11 02:40:00.0","일반조리판매","","","일반조리판매","","","","","상수도전용","","","","","","","","","N","10","","",""
"3150000","3150000-104-2018-00321","20181212","","01","영업/정상","01","영업","","","","","0220688088","38.61","157793","서울특별시 강서구 가양동 1487번지 가양테크노타운 1112호","서울특별시 강서구 허준로 217, 가양테크노타운 11층 1112호 (가양동)","07531","릴리앤리야","2019-01-02 16:16:11","U","2019-01-04 02:40:00.0","커피숍","187831.720345753    ","450994.213236731    ","커피숍","","","","","상수도전용","","","","","","","","","N","38.61","","",""
"3150000","3150000-104-2018-00322","20181213","","03","폐업","02","폐업","20200903","","","","0226681661","38.13","157210","서울특별시 강서구 마곡동 774-5 랑데르2 (지상 1층) 110호","서울특별시 강서구 마곡동로3길 26, 랑데르2 1층 110호 (마곡동)","07802","클럽줄루","2020-09-03 11:48:09","U","2020-09-05 02:40:00.0","커피숍","184947              ","450894              ","커피숍","","","","","상수도전용","","","","","","","","","N","38.13","","",""
"3150000","3150000-104-2018-00323","20181214","","03","폐업","02","폐업","20201110","","","","","31.25","157210","서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 212호","서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 2층 212호 (마곡동)","07788","츄카롱 마곡점","2020-11-10 11:46:51","U","2020-11-12 02:40:00.0","커피숍","184710              ","451775              ","커피숍","","","","","상수도전용","","","","","","","","","N","31.25","","",""
"3150000","3150000-104-2018-00324","20181214","","03","폐업","02","폐업","20200218","","","","0226673103","3.30","157937","서울특별시 강서구 내발산동 751번지 마곡수명산파크3단지아파트 상가동 104호","서울특별시 강서구 수명로1길 110, 상가동 104호 (내발산동, 마곡수명산파크3단지아파트)","07643","씨유 수명파크점","2020-02-18 17:59:50","U","2020-02-20 02:40:00.0","편의점","184458.933863125    ","450075.843931006    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2018-00325","20181214","","01","영업/정상","01","영업","","","","","0226077007","3.30","157280","서울특별시 강서구 내발산동 756번지 마곡수명산파크7단지아파트 상가동 101호","서울특별시 강서구 수명로2가길 22, 상가동 1층 101호 (내발산동, 마곡수명산파크7단지아파트)","07642","씨유 수명산7단지점","2019-01-07 16:13:29","U","2019-01-09 02:40:00.0","편의점","184263.046270841    ","449557.87737204     ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2018-00326","20181214","","03","폐업","02","폐업","20181231","","","","","3.30","157930","서울특별시 강서구 등촌동 689번지 엔씨백화점 지하1층 ","서울특별시 강서구 강서로56길 17, 엔씨백화점 지하1층 (등촌동)","07584","츠키지(수장)","2018-12-31 08:59:51","U","2019-01-02 02:40:00.0","일반조리판매","185824.428508883    ","450866.252126246    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2018-00327","20181217","","01","영업/정상","01","영업","","","","","","44.34","157210","서울특별시 강서구 마곡동 757-0번지 두산더랜드파크 (지상 1층) A동 109호","서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 109호 (마곡동)","07788","컴포즈커피 마곡나루점","2018-12-17 11:41:08","I","2018-12-19 02:20:21.0","커피숍","","","커피숍","","","","","상수도전용","","","","","","","","","N","44.34","","",""
"3150000","3150000-104-2018-00328","20181218","","01","영업/정상","01","영업","","","","","","6.60","157772","서울특별시 강서구 등촌동 691-3번지 부영아파트 상가동 109호","서울특별시 강서구 강서로56나길 110, 상가동 1층 109~111호 (등촌동, 부영아파트)","07580","지에스25(GS25) 강서부영점","2018-12-18 10:40:56","I","2018-12-20 02:20:22.0","편의점","186115.887920435    ","451264.767153689    ","편의점","","","","","상수도전용","","","","","","","","","N","6.6","","",""
"3150000","3150000-104-2018-00329","20181218","","03","폐업","02","폐업","20210406","","","","07077638883","37.03","157210","서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 (지상 1층) 113호","서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 113호 (마곡동)","07791","카페파리","2021-04-06 15:30:48","U","2021-04-08 02:40:00.0","커피숍","185798              ","451778              ","커피숍","","","","","상수도전용","","","","","","","","","N","37.03","","",""
"3150000","3150000-104-2018-00330","20181219","","03","폐업","02","폐업","20190118","","","","","3.30","157840","서울특별시 강서구 등촌동 639-8번지 에이스에이존 (지상 1층) 111~112호","서울특별시 강서구 화곡로68길 36, 에이스에이존 1층 111~112호 (등촌동)","07567","씨유등촌에이스에이존","2019-01-18 13:37:59","U","2019-01-20 02:40:00.0","편의점","187220.501972892    ","450708.972803874    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2018-00331","20181221","","01","영업/정상","01","영업","","","","","0226658497","105.11","157240","서울특별시 강서구 공항동 1373-5 국내선청사 (지상 3층) ","서울특별시 강서구 하늘길 112, 국내선청사 3층 (공항동)","07505","파스쿠찌 김포공항국내선점","2021-08-10 18:24:35","U","2021-08-12 02:40:00.0","커피숍","183007.220061564    ","450515.642035894    ","커피숍","","","","","상수도전용","","","","","","","","","Y","105.11","","",""
"3150000","3150000-104-2018-00332","20181224","","03","폐업","02","폐업","20211214","","","","","23.47","157210","서울특별시 강서구 마곡동 774-5 랑데르2 112호","서울특별시 강서구 마곡동로3길 26, 랑데르2 1층 112호 (마곡동)","07802","리트웨이마곡","2021-12-14 14:57:10","U","2021-12-16 02:40:00.0","커피숍","184947              ","450894              ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","23.47","","",""
"3150000","3150000-104-2018-00333","20181226","","01","영업/정상","01","영업","","","","","","26.40","157835","서울특별시 강서구 내발산동 718-19번지 제이에스아이디움 (지상 1층) 108호","서울특별시 강서구 강서로 279-55, 1층 108호 (내발산동, 제이에스아이디움)","07639","마님죽","2018-12-26 10:30:18","I","2018-12-28 02:20:30.0","일반조리판매","185379.887083636    ","449711.5681141      ","일반조리판매","","","","","상수도전용","","","","","","","","","N","26.4","","",""
"3150000","3150000-104-2018-00334","20181226","","01","영업/정상","01","영업","","","","","","75.92","157930","서울특별시 강서구 등촌동 664-11번지 천수빌딩 (지상 1층) ","서울특별시 강서구 화곡로61길 109, 천수빌딩 1층 (등촌동)","07590","커피 내풀로","2019-09-19 17:18:08","U","2019-09-21 02:40:00.0","커피숍","186351.227100195    ","450679.42643207     ","커피숍","","","","","상수도전용","","","","","","","","","N","75.92","","",""
"3150000","3150000-104-2018-00335","20181226","","03","폐업","02","폐업","20200117","","","","","33.06","157756","서울특별시 강서구 등촌동 691-1번지 등촌동성아파트 (지상 1층) 상가동 102~103호","서울특별시 강서구 강서로68길 108, 상가동 1층 102~103호 (등촌동, 등촌동성아파트)","07580","카페져니","2020-01-17 14:12:07","U","2020-01-19 02:40:00.0","커피숍","186306.591389157    ","451299.052435066    ","커피숍","","","","","상수도전용","","","","","","","","","N","33.06","","",""
"3150000","3150000-104-2018-00336","20181008","","01","영업/정상","01","영업","","","","","","42.18","157835","서울특별시 강서구 내발산동 717-31번지 1층 ","서울특별시 강서구 강서로 263-28, 1층 (내발산동)","07639","보라크레페","2019-05-29 11:10:34","I","2019-05-31 02:20:59.0","커피숍","185314.718479898    ","449703.162972044    ","커피숍","","","","","","","","","","","","","","N","42.18","","",""
"3150000","3150000-104-2018-00337","20181112","","01","영업/정상","01","영업","","","","","","27.56","157898","서울특별시 강서구 화곡동 798-22번지 (지상 1층) ","서울특별시 강서구 곰달래로57길 13, 1층 (화곡동)","07741","만두집","2019-07-12 15:02:12","I","2019-07-14 02:21:36.0","일반조리판매","187712.712921853    ","447851.30899736     ","일반조리판매","","","","","상수도전용","","","","","","","","","N","27.56","","",""
"3150000","3150000-104-2018-00338","20180327","","01","영업/정상","01","영업","","","","","","6.60","157210","서울특별시 강서구 마곡동 774-2번지 보타닉파크타워2 1301-33호 ","서울특별시 강서구 공항대로 213, 보타닉파크타워2 13층 1301-33호 (마곡동)","07802","슈거문","2019-09-03 17:25:41","I","2019-09-05 02:22:19.0","커피숍","","","커피숍","","","","","","","","","","","","","","N","6.6","","",""
"3150000","3150000-104-2018-00339","20180330","","03","폐업","02","폐업","20210105","","","","","32.46","157839","서울특별시 강서구 등촌동 637-21 청림오피스텔(지상 1층) 101호","서울특별시 강서구 화곡로66길 107, 1층 101호 (등촌동, 청림오피스텔)","07550","바운티","2021-01-05 10:50:39","U","2021-01-07 02:40:00.0","커피숍","187494.141573001    ","450427.63438561     ","커피숍","","","","","상수도전용","","","","","","","","","N","32.46","","",""
"3150000","3150000-104-2018-00340","20180205","","01","영업/정상","01","영업","","","","","","12.65","157210","서울특별시 강서구 마곡동 798-6 류마타워2 B101호 ","서울특별시 강서구 마곡중앙로 59-17, 류마타워2 B101호 (마곡동)","07807","쏘나이스커피","2020-07-10 16:21:31","U","2020-07-12 02:40:00.0","커피숍","","","커피숍","","","","","","","","","","","","","","N","12.65","","",""
"3150000","3150000-104-2018-00341","20181227","","01","영업/정상","01","영업","","","","","","10.00","157836","서울특별시 강서구 등촌동 509-11 (지상 1층)","서울특별시 강서구 등촌로53길 11, 2층 (등촌동)","07667","위한커피","2022-04-06 11:29:53","U","2021-12-04 00:08:00.0","커피숍","187816.264046875","449676.012301569","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2018-00342","20180906","","01","영업/정상","01","영업","","","","","","87.44","157889","서울특별시 강서구 화곡동 407-2 지하1층 ","서울특별시 강서구 초록마을로37길 3, 지하1층 (화곡동)","07751","HJ마녀공방","2021-10-08 19:44:08","I","2021-10-10 00:22:47.0","기타 휴게음식점","186267.000368785    ","448153.934078096    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","87.44","","",""
"3150000","3150000-104-2019-00001","20190104","","01","영업/정상","01","영업","","","","","","46.30","157840","서울특별시 강서구 등촌동 639-23번지 ","서울특별시 강서구 공항대로45길 63, 1층 101호 (등촌동)","07567","핸즈업커피 (가양역점)","2019-01-04 10:42:25","I","2019-01-06 02:20:39.0","커피숍","187210.917773717    ","450631.435497518    ","커피숍","","","","","","","","","","","","","","N","46.3","","",""
"3150000","3150000-104-2019-00002","20190104","","01","영업/정상","01","영업","","","","","","7.00","157837","서울특별시 강서구 등촌동 566-20번지 우덕빌딩 (지상 2층) ","서울특별시 강서구 등촌로 69, 우덕빌딩 2층 (등촌동)","07734","e놈3끼pc","2019-01-04 11:31:32","I","2019-01-06 02:20:39.0","일반조리판매","187835.843096148    ","448230.853037345    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","7","","",""
"3150000","3150000-104-2019-00003","20190104","","03","폐업","02","폐업","20200420","","","","0226625633","122.00","157834","서울특별시 강서구 내발산동 644-2번지 하바나빌딩 (지상 1층) ","서울특별시 강서구 공항대로 272, 하바나빌딩 1층 (내발산동)","07632","루안바오","2020-04-20 09:13:00","U","2020-04-22 02:40:00.0","커피숍","185591.424798557    ","450664.040462869    ","커피숍","","","","","상수도전용","","","","","","","","","N","122","","",""
"3150000","3150000-104-2019-00004","20190107","","03","폐업","02","폐업","20190715","","","","","38.18","157930","서울특별시 강서구 등촌동 697-1번지 그랜드종합상가 (지상 2층) 201호","서울특별시 강서구 공항대로41길 65, 그랜드종합상가 2층 201호 (등촌동)","07586","굿&푸드","2019-07-15 11:31:46","U","2019-07-17 02:40:00.0","일반조리판매","186336.003796738    ","450960.614576167    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","38.18","","",""
"3150000","3150000-104-2019-00005","20190107","","03","폐업","02","폐업","20220614","","","","02  26955959","49.50","157030","서울특별시 강서구 등촌동 73-1 금부빌딩 (지상 1층)","서울특별시 강서구 양천로 476, 금부빌딩 1층 (등촌동)","07575","비에뜨반미","2022-06-14 16:38:27","U","2021-12-05 23:06:00.0","커피숍","186966.036176588","451047.287263879","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2019-00006","20190109","","01","영업/정상","01","영업","","","","","","3.30","157280","서울특별시 강서구 내발산동 658-0 명성빌딩 (지상 1층) ","서울특별시 강서구 공항대로38길 80, 명성빌딩 1층 (내발산동)","07651","씨유 우장산힐스테이트점","2020-10-15 16:48:13","U","2020-10-18 02:40:00.0","편의점","185972.69133937     ","450530.52233773     ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2019-00007","20190110","","03","폐업","02","폐업","20190327","","","","","50.58","157835","서울특별시 강서구 내발산동 723-0번지 연세내외과의원 (지상 1층) 6호","서울특별시 강서구 강서로 261, 연세내외과의원 1층 6호 (내발산동)","07639","남궁돈만두명장","2019-03-27 17:13:20","U","2019-03-29 02:40:00.0","일반조리판매","185430.896229181    ","449668.422607163    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","50.58","","",""
"3150000","3150000-104-2019-00008","20190110","","03","폐업","02","폐업","20191024","","","","","29.23","157210","서울특별시 강서구 마곡동 774-3번지 센테니아 ","서울특별시 강서구 공항대로 219, 센테니아 1층 127호 (마곡동)","07802","삐삐롱","2019-10-24 09:10:41","U","2019-10-26 02:40:00.0","커피숍","","","커피숍","","","","","","","","","","","","","","N","29.23","","",""
"3150000","3150000-104-2019-00009","20190111","","03","폐업","02","폐업","20220519","","","","","3.30","157867","서울특별시 강서구 화곡동 56-252 우성트윈캐슬아파트 (지상 1층) 101호","서울특별시 강서구 초록마을로 71, 1층 101호 (화곡동, 우성트윈캐슬아파트)","07677","씨유 화곡트윈캐슬점","2022-05-19 16:46:13","U","2021-12-04 22:01:00.0","편의점","186728.272021831","448837.12245991","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2019-00010","20190111","","03","폐업","02","폐업","20201110","","","","0236634797","32.66","157865","서울특별시 강서구 염창동 295 강변성원아파트 ","서울특별시 강서구 양천로69길 65, 상가동 1층 103호 (염창동, 강변성원아파트)","07535","드림(Dream)","2020-11-10 14:34:35","U","2020-11-12 02:40:00.0","일반조리판매","188627.811125081    ","450375.417026651    ","일반조리판매","","","","","","","","","","","","","","N","32.66","","",""
"3150000","3150000-104-2019-00011","20190111","","01","영업/정상","01","영업","","","","","07042472019","120.12","157210","서울특별시 강서구 마곡동 797-6번지 건와빌딩 (지상 1층) ","서울특별시 강서구 마곡동로 56, 건와빌딩 1층 (마곡동)","07803","익스큐즈미","2019-05-13 17:07:29","U","2019-05-15 02:40:00.0","커피숍","","","커피숍","","","","","상수도전용","","","","","","","","","N","120.12","","",""
"3150000","3150000-104-2019-00012","20190111","","03","폐업","02","폐업","20190207","","","","","95.57","157894","서울특별시 강서구 화곡동 504-57번지 엘케이드림빌 (지하 1층) 제비03호","서울특별시 강서구 등촌로13길 40, 지하 1층 제비03호 (화곡동, 엘케이드림빌)","07733","플라워카페라루즈","2019-02-07 11:10:51","U","2019-02-09 02:40:00.0","커피숍","187644.024355673    ","448162.890951435    ","커피숍","","","","","상수도전용","","","","","","","","","N","95.57","","",""
"3150000","3150000-104-2019-00013","20190114","","03","폐업","02","폐업","20210528","","","","","57.33","157210","서울특별시 강서구 마곡동 774-9 사이언스타 123호","서울특별시 강서구 마곡중앙6로 42, 사이언스타 1층 123호 (마곡동)","07802","더벤티 마곡점","2021-05-28 17:45:37","U","2021-05-30 02:40:00.0","커피숍","185078              ","450896              ","커피숍","","","","","상수도전용","","","","","","","","","N","57.33","","",""
"3150000","3150000-104-2019-00014","20190117","","01","영업/정상","01","영업","","","","","0226972697","15.17","157010","서울특별시 강서구 화곡동 1145-0번지 우장산롯데캐슬아파트 (지상 1층) 상가동 102호","서울특별시 강서구 공항대로 382, 상가동 1층 102호 (화곡동, 우장산롯데캐슬아파트)","07648","카페,1층102호","2019-01-18 11:33:11","I","2019-01-19 02:21:19.0","커피숍","186520.549439619    ","450383.07946605     ","커피숍","","","","","상수도전용","","","","","","","","","N","15.17","","",""
"3150000","3150000-104-2019-00015","20190118","","01","영업/정상","01","영업","","","","","0226030201","30.00","157867","서울특별시 강서구 화곡동 59-9번지 한성타운 (지상 1층) 103호","서울특별시 강서구 초록마을로 36, 1층 103호 (화곡동, 한성타운)","07722","카페오월","2019-02-13 14:27:54","U","2019-02-15 02:40:00.0","커피숍","186396.493803896    ","448934.820266438    ","커피숍","","","","","상수도전용","","","","","","","","","N","30","","",""
