상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
12518480,비지에프휴먼넷901,개화역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150011000,개화동,1.15E+18,1,대지,388,1,서울특별시 강서구 개화동 388-1,1.15E+11,서울특별시 강서구 개화동로8길,38,,1.15E+24,9호선차량기지및901,서울특별시 강서구 개화동로8길 38,157222,7505,,1,,126.7980577,37.57915581
12518485,비지에프휴먼넷907,가양역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400,가양동,1.15E+18,1,대지,14,61,서울특별시 강서구 가양동 14-61,1.15E+11,서울특별시 강서구 양천로,485,,1.15E+24,가양역,서울특별시 강서구 양천로 485,157800,7526,,2,,126.8543682,37.56154197
12518553,비지에프휴먼넷906향천향교역점,양천향교역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,159,3,서울특별시 강서구 가양동 159-3,1.15E+11,서울특별시 강서구 양천로,341,,1.15E+24,양천향교역,서울특별시 강서구 양천로 341,157801,7523,,-2,,126.8407985,37.56875291
12479819,CU발산열린점,발산열린점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,795,7,서울특별시 강서구 마곡동 795-7,1.15E+11,서울특별시 강서구 마곡중앙6로,93,,1.15E+24,열린프라자,서울특별시 강서구 마곡중앙6로 93,157805,7803,,1,,126.8376838,37.56012645
12520674,CU,등촌5단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,695,1,서울특별시 강서구 등촌동 695-1,1.15E+11,서울특별시 강서구 강서로62길,98,,1.15E+24,신한은행등촌점,서울특별시 강서구 강서로62길 98,157930,7586,,1,,126.8449941,37.5616849
3407336,CU,송정역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,27,1,서울특별시 강서구 공항동 27-1,1.15E+11,서울특별시 강서구 공항대로,43,,1.15E+24,준명빌딩,서울특별시 강서구 공항대로 43,157811,7619,,1,,126.8121499,37.56151218
12518436,GS25,화곡도래점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,967,23,서울특별시 강서구 화곡동 967-23,1.15E+11,서울특별시 강서구 까치산로20길,11,,1.15E+24,,서울특별시 강서구 까치산로20길 11,157913,7662,6,1,,126.8508135,37.54831629
12518438,비지에프휴먼넷909,등촌역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,666,94,서울특별시 강서구 등촌동 666-94,1.15E+11,서울특별시 강서구 공항대로,529,,1.15E+24,등촌역9호선,서울특별시 강서구 공항대로 529,157031,7563,,2,,126.8649283,37.55111088
15955643,세븐일레븐,마곡마커스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,774,9,서울특별시 강서구 마곡동 774-9,1.15E+11,서울특별시 강서구 마곡중앙6로,42,,1.15E+24,사이언스타,서울특별시 강서구 마곡중앙6로 42,157805,7802,,1,,126.8318545,37.560141
5293168,CU,88체육관점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1093,76,서울특별시 강서구 화곡동 1093-76,1.15E+11,서울특별시 강서구 공항대로,376,,1.15E+24,KBS스포츠월드,서울특별시 강서구 공항대로 376,157010,7648,,1,,126.847174,37.55684063
25017996,CU,신월가로공원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,986,1,서울특별시 강서구 화곡동 986-1,1.15E+11,서울특별시 강서구 화곡로51길,13,,1.15E+24,수연빌딩,서울특별시 강서구 화곡로51길 13,157010,7687,,,,126.8473294,37.55042679
23045188,CU,편의점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,649,14,서울특별시 강서구 등촌동 649-14,1.15E+11,서울특별시 강서구 공항대로,509,,1.15E+24,우림보보카운티뷰오피스텔,서울특별시 강서구 공항대로 509,157030,7564,,1,,126.8632155,37.55211257
12092565,GS25,마곡SB점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500,마곡동,1.15E+18,1,대지,739,3,서울특별시 강서구 마곡동 739-3,1.15E+11,서울특별시 강서구 마곡중앙5로,81,,1.15E+24,에스비타운,서울특별시 강서구 마곡중앙5로 81,157210,7599,,1,,126.8187513,37.5670837
12150433,GS25,공항다솔점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,1367,5,서울특별시 강서구 공항동 1367-5,1.15E+11,서울특별시 강서구 방화대로6마길,22,,1.15E+24,,서울특별시 강서구 방화대로6마길 22,157816,7645,,1,,126.8178146,37.55400939
26002887,GS25,화곡공원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,24,126,서울특별시 강서구 화곡동 24-126,1.15E+11,서울특별시 강서구 화곡로42가길,9,,1.15E+24,그랜드오피스텔,서울특별시 강서구 화곡로42가길 9,157010,7679,,1,,126.8458111,37.54614106
24998800,GS25,등촌현대점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200,등촌동,1.15E+18,1,대지,715,,서울특별시 강서구 등촌동 715,1.15E+11,서울특별시 강서구 등촌로,163,,1.15E+24,등촌아이파크아파트,서울특별시 강서구 등촌로 163,157794,7671,,1,,126.8615738,37.54471728
9174017,GS25강서센트레점,강서센트레점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,70,223,서울특별시 강서구 공항동 70-223,1.15E+11,서울특별시 강서구 공항대로2길,25,,1.15E+24,,서울특별시 강서구 공항대로2길 25,157812,7622,,1,,126.808751,37.56029758
17161484,CU,서울식물원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,812,,서울특별시 강서구 마곡동 812,1.15E+11,서울특별시 강서구 마곡중앙로,136,,1.15E+24,서울식물원,서울특별시 강서구 마곡중앙로 136,157805,7789,,1,,126.8328996,37.57223415
28328652,세븐일레븐S방화역점,S방화역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900,방화동,1.15E+18,1,대지,829,15,서울특별시 강서구 방화동 829-15,1.15E+11,서울특별시 강서구 금낭화로,132,,1.15E+24,방화역5호선,서울특별시 강서구 금낭화로 132,157220,7511,,1,,126.8126172,37.57699654
24451714,세븐일레븐,화곡까치산로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,98,150,서울특별시 강서구 화곡동 98-150,1.15E+11,서울특별시 강서구 까치산로,29,,1.15E+24,모현빌딩,서울특별시 강서구 까치산로 29,157010,7727,,1,,126.8435478,37.54247874
11261467,CU,마곡투웨니점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,784,6,서울특별시 강서구 마곡동 784-6,1.15E+11,서울특별시 강서구 강서로,443,,1.15E+24,마곡대명투웨니퍼스트,서울특별시 강서구 강서로 443,157210,7792,,1,,126.8398916,37.56518493
26284485,씨제이올리브네트웍스송정,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,53,41,서울특별시 강서구 공항동 53-41,1.15E+11,서울특별시 강서구 공항대로,28,,1.15E+24,,서울특별시 강서구 공항대로 28,157812,7623,,1,,126.8102658,37.56113279
26003018,GS25화곡가로공원점,화곡가로공원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,400,85,서울특별시 강서구 화곡동 400-85,1.15E+11,서울특별시 강서구 가로공원로,217,,1.15E+24,,서울특별시 강서구 가로공원로 217,157010,7720,,1,,126.8399192,37.53785687
24646825,우장산점,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,705,8,서울특별시 강서구 내발산동 705-8,1.15E+11,서울특별시 강서구 우장산로4길,59,,1.15E+24,새누리빌딩,서울특별시 강서구 우장산로4길 59,157280,7692,,1,,126.8388525,37.55191153
16592602,CU,강서오토플렉스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,56,2,서울특별시 강서구 가양동 56-2,1.15E+11,서울특별시 강서구 양천로,390,,1.15E+24,강서오토플랙스자동차매매센터,서울특별시 강서구 양천로 390,157801,7573,,,,126.8449306,37.56579298
16592384,CU,마곡퀸즈점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,800,1,서울특별시 강서구 마곡동 800-1,1.15E+11,서울특별시 강서구 공항대로,212,,1.15E+24,문영퀸즈파크11차,서울특별시 강서구 공항대로 212,157210,7806,,12,,126.8307769,37.55884186
16589798,세븐일레븐,개화중앙점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150011000,개화동,1.15E+18,1,대지,450,27,서울특별시 강서구 개화동 450-27,1.15E+11,서울특별시 강서구 개화동로9길,7,,1.15E+24,(주)효담,서울특별시 강서구 개화동로9길 7,157222,7504,,,,126.800313,37.57900756
25387316,인더라인25,화곡점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,781,7,서울특별시 강서구 화곡동 781-7,1.15E+11,서울특별시 강서구 곰달래로60길,17,,1.15E+24,,서울특별시 강서구 곰달래로60길 17,157010,7786,,1,,126.8632227,37.53151495
16584525,CU,마곡로뎀점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,799,1,서울특별시 강서구 마곡동 799-1,1.15E+11,서울특별시 강서구 공항대로,186,,1.15E+24,,서울특별시 강서구 공항대로 186,157210,7631,,13,,126.8279775,37.55908441
16587304,미니스톱,화곡재성점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,938,2,서울특별시 강서구 화곡동 938-2,1.15E+11,서울특별시 강서구 월정로20길,25,,1.15E+24,,서울특별시 강서구 월정로20길 25,157910,7775,,,,126.8399421,37.52980184
22511807,GS25발산1단지점,발산1단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600,내발산동,1.15E+18,1,대지,742,,서울특별시 강서구 내발산동 742,1.15E+11,서울특별시 강서구 강서로47길,108,,1.15E+24,마곡수명산파크1단지아파트,서울특별시 강서구 강서로47길 108,157931,7634,,1,,126.8305206,37.55351422
20523172,CU,강서가로공원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,368,3,서울특별시 강서구 화곡동 368-3,1.15E+11,서울특별시 강서구 가로공원로,216,,1.15E+24,한성빌딩,서울특별시 강서구 가로공원로 216,157010,7762,,1,,126.8399507,37.53728052
22808814,CU,염창오피스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,283,2,서울특별시 강서구 염창동 283-2,1.15E+11,서울특별시 강서구 공항대로,653,9,1.15E+24,팔레시움,서울특별시 강서구 공항대로 653-9,157864,7557,,1,,126.8774609,37.54778874
16639106,티엠씨에이치,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1093,76,서울특별시 강서구 화곡동 1093-76,1.15E+11,서울특별시 강서구 공항대로,376,,1.15E+24,KBS스포츠월드,서울특별시 강서구 공항대로 376,157927,7648,,1,,126.847174,37.55684063
17092559,세븐일레븐,화곡푸르지오점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1091,,서울특별시 강서구 화곡동 1091,1.15E+11,서울특별시 강서구 화곡로13길,107,,1.15E+24,화곡푸르지오,서울특별시 강서구 화곡로13길 107,157773,7703,103,,,126.8304125,37.54233134
17099206,세븐일레븐,마곡대방디엠,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,776,,서울특별시 강서구 마곡동 776,1.15E+11,서울특별시 강서구 마곡동로10길,23,,1.15E+24,마곡파크뷰대방디엠시티오피스텔,서울특별시 강서구 마곡동로10길 23,157805,7791,,1,,126.8393414,37.56854938
17096658,GS25,방화제일점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,607,153,서울특별시 강서구 방화동 607-153,1.15E+11,서울특별시 강서구 방화동로12길,14,,1.15E+24,,서울특별시 강서구 방화동로12길 14,157852,7616,,1,,126.8134407,37.56648081
17087666,세븐일레븐,마곡로뎀점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,799,1,서울특별시 강서구 마곡동 799-1,1.15E+11,서울특별시 강서구 공항대로,186,,1.15E+24,,서울특별시 강서구 공항대로 186,157210,7631,,,,126.8279775,37.55908441
17081868,세븐일레븐,가양9단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060500,가양3동,1150010400,가양동,1.15E+18,1,대지,1490,,서울특별시 강서구 가양동 1490,1.15E+11,서울특별시 강서구 허준로,234,,1.15E+24,가양9단지아파트,서울특별시 강서구 허준로 234,157810,7532,,,,126.8637174,37.5585598
20702199,CU,화곡일등점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300,화곡동,1.15E+18,1,대지,1063,,서울특별시 강서구 화곡동 1063,1.15E+11,서울특별시 강서구 화곡로27가길,2,,1.15E+24,초원빌딩,서울특별시 강서구 화곡로27가길 2,157010,7702,,1,,126.8407678,37.54224424
17150681,CU,이웰메디파크점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,801,7,서울특별시 강서구 마곡동 801-7,1.15E+11,서울특별시 강서구 마곡중앙4로,74,,1.15E+24,,서울특별시 강서구 마곡중앙4로 74,157210,7805,,,,126.8349005,37.55787347
17103562,세븐일레븐,화곡메인점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,465,8,서울특별시 강서구 화곡동 465-8,1.15E+11,서울특별시 강서구 곰달래로49길,112,,1.15E+24,,서울특별시 강서구 곰달래로49길 112,157894,7737,,1,,126.8550526,37.53604032
17175154,이마트,24강서나눔점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,95,,서울특별시 강서구 염창동 95,1.15E+11,서울특별시 강서구 양천로73길,49,,1.15E+24,,서울특별시 강서구 양천로73길 49,157860,7542,,2,,126.8741912,37.55225378
23928974,CU,강서부민병원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,657,,서울특별시 강서구 등촌동 657,1.15E+11,서울특별시 강서구 공항대로,389,,1.15E+24,부민병원,서울특별시 강서구 공항대로 389,157030,7590,,1,,126.8508862,37.55684979
14159779,지에스화곡들판점,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,862,11,서울특별시 강서구 화곡동 862-11,1.15E+11,서울특별시 강서구 곰달래로,205,,1.15E+24,,서울특별시 강서구 곰달래로 205,157905,7749,,1,,126.8557892,37.53152426
15649518,비지에프리테일화곡1동점,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300,화곡동,1.15E+18,1,대지,1063,,서울특별시 강서구 화곡동 1063,1.15E+11,서울특별시 강서구 화곡로27가길,2,,1.15E+24,초원빌딩,서울특별시 강서구 화곡로27가길 2,157873,7702,,1,,126.8407678,37.54224424
17016776,세븐일레븐,화곡까치점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,105,82,서울특별시 강서구 화곡동 105-82,1.15E+11,서울특별시 강서구 까치산로2길,3,,1.15E+24,디아망2,서울특별시 강서구 까치산로2길 3,157872,7726,2,,,126.8424397,37.54096315
19978460,미니스톱등촌청림점,등촌청림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,641,11,서울특별시 강서구 등촌동 641-11,1.15E+11,서울특별시 강서구 공항대로45길,44,,1.15E+24,청림오피스텔,서울특별시 강서구 공항대로45길 44,157030,7569,,1,,126.8557876,37.55679828
27938563,GS25화곡대원,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1021,,서울특별시 강서구 화곡동 1021,1.15E+11,서울특별시 강서구 화곡로21길,87,,1.15E+24,,서울특별시 강서구 화곡로21길 87,157010,7708,,,,126.835898,37.54468318
16984084,이마트,24강서등촌점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,636,60,서울특별시 강서구 등촌동 636-60,1.15E+11,서울특별시 강서구 화곡로68길,148,,1.15E+24,,서울특별시 강서구 화곡로68길 148,157839,7565,,1,,126.8615157,37.55597965
16979554,CU,마곡두산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,759,1,서울특별시 강서구 마곡동 759-1,1.15E+11,서울특별시 강서구 마곡서로,152,,1.15E+24,두산더랜드타워,서울특별시 강서구 마곡서로 152,157805,7788,,1,,126.8256231,37.56774694
23368239,GS25,우장산스카이점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,702,4,서울특별시 강서구 내발산동 702-4,1.15E+11,서울특별시 강서구 강서로,294,,1.15E+24,,서울특별시 강서구 강서로 294,157832,7680,,1,,126.8366441,37.55201593
25039151,GS25,공항소담점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,1349,,서울특별시 강서구 공항동 1349,1.15E+11,서울특별시 강서구 방화대로6라길,26,,1.15E+24,,서울특별시 강서구 방화대로6라길 26,157816,7645,,1,,126.8184941,37.55613362
11368530,GS25,김포공항역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,886,,서울특별시 강서구 방화동 886,1.15E+11,서울특별시 강서구 하늘길,38,,1.15E+24,김포공항역,서울특별시 강서구 하늘길 38,157220,7505,,,,126.8023643,37.56190888
25475192,GS25,강서메트로칸점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,656,52,서울특별시 강서구 등촌동 656-52,1.15E+11,서울특별시 강서구 공항대로45가길,11,,1.15E+24,강서메트로칸,서울특별시 강서구 공항대로45가길 11,157030,7572,,1,,126.8536599,37.55605681
22421611,편의점GS25,강서우장점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1012,7,서울특별시 강서구 화곡동 1012-7,1.15E+11,서울특별시 강서구 강서로45다길,35,,1.15E+24,,서울특별시 강서구 강서로45다길 35,157010,7705,,,,126.8349893,37.54635915
3244456,세븐일레븐,강서화곡로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,980,21,서울특별시 강서구 화곡동 980-21,1.15E+11,서울특별시 강서구 화곡로,296,,1.15E+24,강서아이파크,서울특별시 강서구 화곡로 296,157010,7663,101,1,,126.8490706,37.55053388
24955354,CU가양모터리움점,가양모터리움점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,51,3,서울특별시 강서구 가양동 51-3,1.15E+11,서울특별시 강서구 양천로53길,30,,1.15E+24,서서울모터리움,서울특별시 강서구 양천로53길 30,157200,7528,,1,,126.8468884,37.56655998
22573012,CU,메트로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,1074,30,서울특별시 강서구 화곡동 1074-30,1.15E+11,서울특별시 강서구 화곡로26가길,2,,1.15E+24,,서울특별시 강서구 화곡로26가길 2,157010,7715,,1,,126.8398375,37.54093761
28194766,세븐일레븐2872S개화산역점,2872S개화산역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,846,,서울특별시 강서구 방화동 846,1.15E+11,서울특별시 강서구 양천로,22,,1.15E+24,개화산역,서울특별시 강서구 양천로 22,157220,7601,,1,,126.8061727,37.57221016
17272709,씨유티,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,800,15,서울특별시 강서구 마곡동 800-15,1.15E+11,서울특별시 강서구 마곡중앙2로,35,,1.15E+24,이너매스마곡2,서울특별시 강서구 마곡중앙2로 35,157210,7806,,4,,126.8305187,37.55798332
17206693,GS25,발산에너지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,671,3,서울특별시 강서구 등촌동 671-3,1.15E+11,서울특별시 강서구 강서로56길,50,,1.15E+24,주양빌딩,서울특별시 강서구 강서로56길 50,157930,7591,,1,,126.8415128,37.55917295
17449224,GS25,국립항공박물관점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,1373,5,서울특별시 강서구 공항동 1373-5,1.15E+11,서울특별시 강서구 하늘길,112,,1.15E+24,골프포트,서울특별시 강서구 하늘길 112,157240,7505,,3,,126.8134089,37.55349666
17470254,GS25,등촌타운점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,312,,서울특별시 강서구 염창동 312,1.15E+11,서울특별시 강서구 공항대로,543,,1.15E+24,LG전자서비스센터,서울특별시 강서구 공항대로 543,157040,7562,,,,126.8665978,37.55072146
17515633,CU,화곡시원점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,373,5,서울특별시 강서구 화곡동 373-5,1.15E+11,서울특별시 강서구 가로공원로76길,38,,1.15E+24,,서울특별시 강서구 가로공원로76길 38,157884,7761,,,,126.8373106,37.53533535
17482094,CU,마곡9단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010500,마곡동,1.15E+18,1,대지,744,,서울특별시 강서구 마곡동 744,1.15E+11,서울특별시 강서구 공항대로,103,,1.15E+24,마곡엠밸리9단지,서울특별시 강서구 공항대로 103,157818,7600,4,1,,126.8191553,37.56228526
17445134,이마트,24등촌현대점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,655,27,서울특별시 강서구 등촌동 655-27,1.15E+11,서울특별시 강서구 공항대로45길,24,,1.15E+24,등촌현대1차아파트,서울특별시 강서구 공항대로45길 24,157842,7571,101,,,126.8551452,37.55588201
17501451,세븐일레븐,등촌영일점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200,등촌동,1.15E+18,1,대지,511,10,서울특별시 강서구 등촌동 511-10,1.15E+11,서울특별시 강서구 등촌로51가길,27,,1.15E+24,태호빌딩,서울특별시 강서구 등촌로51가길 27,157836,7668,,1,,126.8624225,37.54769887
